Class ID	Preferred Label	Synonyms	Definitions	Obsolete	CUI	Semantic Types	Parents	Citation	Created in	deprecation_candidate	deprecation_comment	Documentation	Example	File extension	has format	has function	has identifier	has input	has output	has topic	hasHumanReadableId	http://data.bioontology.org/metadata/prefixIRI	http://edamontology.org/comment_handle	http://edamontology.org/next_id	http://purl.obolibrary.org/obo/date	http://purl.obolibrary.org/obo/edam#data	http://purl.obolibrary.org/obo/edam#edam	http://purl.obolibrary.org/obo/edam#events	http://purl.obolibrary.org/obo/edam#formats	http://purl.obolibrary.org/obo/edam#identifiers	http://purl.obolibrary.org/obo/edam#obsolete	http://purl.obolibrary.org/obo/edam#operations	http://purl.obolibrary.org/obo/edam#placeholder	http://purl.obolibrary.org/obo/edam#topics	http://purl.obolibrary.org/obo/idspace	http://purl.obolibrary.org/obo/is_anti_symmetric	http://purl.obolibrary.org/obo/is_metadata_tag	http://purl.obolibrary.org/obo/is_reflexive	http://purl.obolibrary.org/obo/is_symmetric	http://purl.obolibrary.org/obo/namespace	http://purl.obolibrary.org/obo/remark	http://purl.obolibrary.org/obo/transitive_over	http://purl.org/dc/elements/1.1/contributor	http://purl.org/dc/elements/1.1/creator	http://purl.org/dc/elements/1.1/format	http://purl.org/dc/elements/1.1/title	http://usefulinc.com/ns/doap#Version	http://www.geneontology.org/formats/oboInOwl#comment	http://www.geneontology.org/formats/oboInOwl#consider	http://www.geneontology.org/formats/oboInOwl#hasAlternativeId	http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym	http://www.geneontology.org/formats/oboInOwl#hasDbXRef	http://www.geneontology.org/formats/oboInOwl#hasDbXref	http://www.geneontology.org/formats/oboInOwl#hasDefinition	http://www.geneontology.org/formats/oboInOwl#hasExactSynonym	http://www.geneontology.org/formats/oboInOwl#hasHumanReadableId	http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym	http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym	http://www.geneontology.org/formats/oboInOwl#hasSubset	http://www.geneontology.org/formats/oboInOwl#inSubset	http://www.geneontology.org/formats/oboInOwl#isCyclic	http://www.geneontology.org/formats/oboInOwl#replacedBy	http://www.geneontology.org/formats/oboInOwl#savedBy	http://www.geneontology.org/formats/oboInOwl#SubsetProperty	http://xmlns.com/foaf/0.1/page	Information standard	is format of	is function of	is identifier of	is input of	is output of	is topic of	isdebtag	Media type	notRecommendedForAnnotation	Obsolete since	Old parent	Old related	Ontology used	Organisation	refactor_candidate	refactor_comment	Regular expression	Repository	thematic_editor
http://edamontology.org/operation_2996	Structure classification		Assign molecular structure(s) to a group or category.	FALSE			http://edamontology.org/operation_2480|http://edamontology.org/operation_2990		beta12orEarlier													operation_2996																																Assign molecular structure(s) to a group or category.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2997	Protein comparison		Compare two or more proteins (or some aspect) to identify similarities.	FALSE			http://edamontology.org/operation_2424		beta12orEarlier													operation_2997																																Compare two or more proteins (or some aspect) to identify similarities.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_2998	Nucleic acid comparison		Compare two or more nucleic acids to identify similarities.	FALSE			http://edamontology.org/operation_2424		beta12orEarlier													operation_2998																																Compare two or more nucleic acids to identify similarities.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_3023	Prediction and recognition (protein)		"Predict, recognise, detect or identify some properties of proteins."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_3023																																"Predict, recognise, detect or identify some properties of proteins."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2423														1.19	http://edamontology.org/operation_2423								
http://edamontology.org/operation_3024	Prediction and recognition (nucleic acid)		"Predict, recognise, detect or identify some properties of nucleic acids."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													operation_3024																																"Predict, recognise, detect or identify some properties of nucleic acids."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_2423														1.19	http://edamontology.org/operation_2423								
http://edamontology.org/operation_3080	Structure editing		"Edit, convert or otherwise change a  molecular tertiary structure, either randomly or specifically."	FALSE			http://edamontology.org/operation_3096		beta13													operation_3080																																"Edit, convert or otherwise change a  molecular tertiary structure, either randomly or specifically."						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_3081	Sequence alignment editing		"Edit, convert or otherwise change a molecular sequence alignment, either randomly or specifically."	FALSE			http://edamontology.org/operation_3096		beta13													operation_3081																																"Edit, convert or otherwise change a molecular sequence alignment, either randomly or specifically."						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_3083	Pathway or network visualisation		Render (visualise) a biological pathway or network.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta13		"Notions of pathway and network were mixed up, EDAM 1.24 disentangles them."											operation_3083																											http://edamontology.org/operation_3925|http://edamontology.org/operation_3926					Render (visualise) a biological pathway or network.						http://purl.obolibrary.org/obo/edam#obsolete																1.24	http://edamontology.org/operation_2497								
http://edamontology.org/operation_3084	Protein function prediction (from sequence)		"Predict general (non-positional) functional properties of a protein from analysing its sequence.|For functional properties that are positional, use 'Protein site detection' instead."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta13													operation_3084																											http://edamontology.org/operation_1777					Predict general (non-positional) functional properties of a protein from analysing its sequence.						http://purl.obolibrary.org/obo/edam#obsolete																1.6									
http://edamontology.org/operation_3087	Protein sequence feature detection		"Predict, recognise and identify functional or other key sites within protein sequences, typically by scanning for known motifs, patterns and regular expressions."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta13		"(jison)This is a distinction made on basis of input; all features exist can be mapped to a sequence so this isn't needed (consolidate with ""Protein feature detection"")."											operation_3087																																"Predict, recognise and identify functional or other key sites within protein sequences, typically by scanning for known motifs, patterns and regular expressions."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_3092														1.17	http://edamontology.org/operation_0253|http://edamontology.org/operation_3092|http://edamontology.org/operation_2479								
http://edamontology.org/operation_3088	Protein property calculation (from sequence)		"Calculate (or predict) physical or chemical properties of a protein, including any non-positional properties of the molecular sequence, from processing a protein sequence."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta13													operation_3088																																"Calculate (or predict) physical or chemical properties of a protein, including any non-positional properties of the molecular sequence, from processing a protein sequence."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/operation_0250														1.18	http://edamontology.org/operation_2479|http://edamontology.org/operation_0250								
http://edamontology.org/operation_3090	Protein feature prediction (from structure)		"Predict, recognise and identify positional features in proteins from analysing protein structure."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta13													operation_3090																											http://edamontology.org/operation_3092					"Predict, recognise and identify positional features in proteins from analysing protein structure."						http://purl.obolibrary.org/obo/edam#obsolete																1.6									
http://edamontology.org/operation_3092	Protein feature detection	Protein feature recognition|Protein feature prediction|Protein site recognition|Sequence profile database search|Protein site detection|Protein site prediction|Sequence feature detection (protein)|Protein secondary database search	"Predict, recognise and identify positional features in proteins from analysing protein sequences or structures.|Features includes functional sites or regions, secondary structure, structural domains and so on. Methods might use fingerprints, motifs, profiles, hidden Markov models, sequence alignment etc to provide a mapping of a query protein sequence to a discriminatory element. This includes methods that search a secondary protein database (Prosite, Blocks, ProDom, Prints, Pfam etc.) to assign a protein sequence(s) to a known protein family or group."	FALSE			http://edamontology.org/operation_2423|http://edamontology.org/operation_2479		beta13													operation_3092																																"Predict, recognise and identify positional features in proteins from analysing protein sequences or structures."	Protein feature recognition|Protein feature prediction		Protein site recognition|Sequence profile database search|Protein site detection|Protein site prediction|Sequence feature detection (protein)|Protein secondary database search			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_3093	Database search (by sequence)		Screen a molecular sequence(s) against a database (of some type) to identify similarities between the sequence and database entries.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta13													operation_3093																											http://edamontology.org/operation_2421					Screen a molecular sequence(s) against a database (of some type) to identify similarities between the sequence and database entries.						http://purl.obolibrary.org/obo/edam#obsolete																1.6									
http://edamontology.org/operation_3094	Protein interaction network prediction		Predict a network of protein interactions.	FALSE			http://edamontology.org/operation_3927|http://edamontology.org/operation_2949		beta13													operation_3094																																Predict a network of protein interactions.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
http://edamontology.org/operation_3095	Nucleic acid design	Gene design	Design (or predict) nucleic acid sequences with specific chemical or physical properties.	FALSE			http://edamontology.org/operation_2430|http://edamontology.org/operation_2478		beta13													operation_3095																																Design (or predict) nucleic acid sequences with specific chemical or physical properties.			Gene design			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#operations																									
